sigma,rho,Y,K,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Y_seed_min,Y_seed_max,n_seeds,frac_seeds_collapsed,collapsed,mixed_basin,Y_band_rel,binding,c0
0.9,0.4,90.70051753635498,287.55752524125705,14.458192637487283,76.2423248988677,51.00686274509804,0.48993137254901964,0.5059274909325542,0.6483995578309835,0.49407250906744576,0.6565770134331423,0.9084454316209459,0.3585046656375797,0.3584581945427206,141.38105325390922,141.3710952354333,0.6205183972040577,0.0,0.9,1.0,0.0,0.0,0.0,88.08005355779866,94.19245582738954,20,0.0,False,False,0.06739104070868034,demand,1.0
0.9,0.45,87.77648262179868,317.99712986973947,15.932659778528109,71.84382284327057,46.194117647058825,0.5380588235294118,0.4735479476311243,0.6483995578309835,0.5264520523688757,0.6942473202014195,0.908449905762051,0.4006199242796128,0.4006199242796128,146.43872682441847,146.43872682441847,0.5427240069018449,0.0,0.9,1.0,0.0,0.0,0.0,85.40118160027203,90.11190921582158,20,0.0,False,False,0.053667308997178725,demand,1.0
0.9,0.5,87.15735470222805,353.9755467287856,17.700222590920536,69.45713211130752,43.40980392156863,0.5659019607843138,0.44813298240568605,0.6483995578309835,0.5518670175943139,0.7160026994498951,0.9087581868450355,0.42651643181338655,0.42651643181338655,151.96880877668713,151.96880877668713,0.4842018201765221,0.0,0.9,1.0,0.0,0.0,0.0,83.41796815385199,89.556020681441,20,0.0,False,False,0.0704249520715674,demand,1.0
0.9,0.55,87.18730135906867,388.8324337768605,19.550283199094583,67.63701815997409,41.54705882352941,0.584529411764706,0.4286947922079105,0.6483995578309835,0.5713052077920896,0.7296924098018774,0.9091986403234248,0.44455807846298223,0.44455807846298223,156.94992561541846,156.94992561541846,0.44123433025409275,0.0,0.9,1.0,0.0,0.0,0.0,83.0975990120787,90.89181290961788,20,0.0,False,False,0.08939620536527221,demand,1.0
0.9,0.6,86.79935627129744,424.1551483039583,21.191427431100276,65.60792884019716,39.61960784313725,0.6038039215686275,0.410609761883863,0.6483995578309835,0.589390238116137,0.7431099934354738,0.9089472899505159,0.4632343076959944,0.4632343076959944,161.684946837522,161.684946837522,0.4023256850837328,0.0,0.9,1.0,0.0,0.0,0.0,82.55833614779927,90.9392857418852,20,0.0,False,False,0.09655543490311945,demand,1.0
0.9,0.65,89.12915707554274,472.3557517690075,23.742085176547917,65.3870718989948,39.18921568627451,0.6081078431372549,0.39549333488584687,0.6483995578309835,0.6045066651141531,0.7465834928318668,0.9089152865922122,0.4685569743583137,0.4685569743583137,167.6922033581663,167.6922033581663,0.3712964405462707,0.0,0.9,1.0,0.0,0.0,0.0,85.33884018254952,94.27552840633639,20,0.0,False,False,0.10026671985927625,demand,1.0
1.0,0.35,96.73258004372722,256.5317160214389,12.820298289114817,83.91228175461241,59.445098039215694,0.4055490196078432,0.5529224062151881,0.6666666666666666,0.4470775937848119,0.5876995431820737,0.9072102952220826,0.2933646320470952,0.29327981043540663,136.88641776522658,136.87049198160835,0.6872796752561147,0.0,0.9,1.0,0.0,0.0,0.0,93.21960173743169,98.70410147975164,20,0.0,False,False,0.05669754430038699,demand,1.0
1.0,0.4,91.07818872620534,280.9934023840062,14.078776379757736,76.9994123464476,51.91078431372549,0.48089215686274506,0.5127828122407372,0.6666666666666666,0.48721718775926276,0.6491203120915111,0.9081008402299208,0.354580307932223,0.354580307932223,141.10486310231403,141.10486310231403,0.5908584076572297,0.0,0.9,1.0,0.0,0.0,0.0,87.86019746442965,93.56059397120006,20,0.0,False,False,0.06258794324409175,demand,1.0
1.0,0.45,88.16957140533557,310.8279784081551,15.577458796266999,72.59211260906858,47.015686274509804,0.529843137254902,0.4797544736838601,0.6666666666666666,0.5202455263161399,0.6879152664924033,0.9084632958876254,0.3958517417116735,0.3958517417116735,145.93150184429933,145.93150184429933,0.5171463114057928,0.0,0.9,1.0,0.0,0.0,0.0,86.09259635212088,89.98243457831438,20,0.0,False,False,0.04411769462177641,demand,1.0
1.0,0.5,87.29666355669823,346.5544349040732,17.377858440596295,69.91880511610194,43.85686274509804,0.5614313725490196,0.45203727086633316,0.6666666666666666,0.5479627291336668,0.7126782125079157,0.908561399023014,0.4231307784531412,0.4231307784531412,151.31723460387428,151.31723460387428,0.45935274684371485,0.0,0.9,1.0,0.0,0.0,0.0,84.96683667964493,89.74247801640865,20,0.0,False,False,0.05470588613804237,demand,1.0
1.0,0.55,86.43050872827554,379.85573642228525,19.02145063669102,67.40905809158453,41.293137254901964,0.5870686274509804,0.42973021944248313,0.6666666666666666,0.570269780557517,0.7314042909253281,0.908814156045352,0.44605153065603875,0.44605153065603875,156.0142385233873,156.0142385233873,0.4149199347381707,0.0,0.9,1.0,0.0,0.0,0.0,83.3978435288357,89.01395104287447,20,0.0,False,False,0.06497829986972502,demand,1.0
1.0,0.6,86.15059922703286,414.0417754224004,20.71063525831483,65.43996396871802,39.34901960784314,0.6065098039215686,0.41092623543911005,0.6666666666666666,0.5890737645608899,0.745375442058935,0.9092203488771089,0.46349054330549705,0.46349054330549705,160.5604545538949,160.5604545538949,0.3793101502306867,0.0,0.9,1.0,0.0,0.0,0.0,81.85906016874226,90.00496914187781,20,0.0,False,False,0.09455429267147192,demand,1.0
1.0,0.65,86.80154079836544,453.1833398191449,22.698897414665673,64.10264338369976,38.04705882352941,0.6195294117647059,0.3943173653550486,0.6666666666666666,0.6056826346449514,0.7543268373308536,0.9090092627661601,0.47548944567472085,0.47548944567472085,165.458085076764,165.458085076764,0.3493335178449052,0.0,0.9,1.0,0.0,0.0,0.0,81.28298003824546,90.82322278017119,20,0.0,False,False,0.10990867966373001,demand,1.0
1.25,0.35,100.1022415508911,238.7125061392412,11.960997208848866,88.14124434204223,64.47843137254901,0.35521568627450983,0.5796126941442739,0.7146177813721907,0.4203873058557262,0.5441471546508152,0.9067824826735146,0.26306059426490613,0.26306059426490613,135.83262693824986,135.83262693824986,0.6129028773804033,0.0,0.9,1.0,0.0,0.0,0.0,97.82770220014095,102.98016345370985,20,0.0,False,False,0.0514719867781326,demand,1.0
1.25,0.4,94.23467436144321,266.0667102497109,13.377457241929331,80.85721711951388,56.0686274509804,0.4393137254901961,0.5353698123457528,0.7146177813721907,0.46463018765424724,0.6155686307208621,0.9074060827653888,0.32836455754220495,0.32836455754220495,140.29915321220557,140.29915321220557,0.5178963107903679,0.0,0.9,1.0,0.0,0.0,0.0,91.70674234360672,97.75125942709077,20,0.0,False,False,0.06414323734276318,demand,1.0
1.25,0.45,88.81136203027063,292.59708438657077,14.526742348892322,74.2846196813783,48.96764705882353,0.5103235294117647,0.4960109503501352,0.7146177813721907,0.5039890496498648,0.6722933765002834,0.9081372916832791,0.3849640810147377,0.3849640810147377,144.3904577544914,144.3904577544914,0.4434953964039785,0.0,0.9,1.0,0.0,0.0,0.0,84.7559925479412,91.4498388070945,20,0.0,False,False,0.07537150772298422,demand,1.0
1.25,0.5,87.85849478963829,326.1106520006242,16.349760043298467,71.50873474633981,45.56372549019608,0.5443627450980393,0.46665815487219897,0.7146177813721907,0.533341845127801,0.6999728270807064,0.9089460992991288,0.41148468114364,0.41148468114364,149.2758526209229,149.2758526209229,0.3940512517592053,0.0,0.9,1.0,0.0,0.0,0.0,85.30136971130666,90.76440035256118,20,0.0,False,False,0.06217987975249047,demand,1.0
1.25,0.55,86.35064243351648,360.7109210089353,17.984971596995415,68.36567083652106,42.049019607843135,0.5795098039215687,0.4380499552553621,0.7146177813721907,0.5619500447446379,0.7266236882716635,0.909036837038472,0.4394855962084909,0.4394855962084909,154.04042214448435,154.04042214448435,0.3498205361314223,0.0,0.9,1.0,0.0,0.0,0.0,83.42378500563376,88.65894884884459,20,0.0,False,False,0.06062680827466351,demand,1.0
1.25,0.6,85.50271384772766,389.1296152414122,19.566037711621703,65.93667613610594,39.740196078431374,0.6025980392156863,0.418035409269204,0.7146177813721907,0.581964590730796,0.7427518125694166,0.9091819813941526,0.4581018690617139,0.4581018690617139,157.75433971258173,157.75433971258173,0.321543464850006,0.0,0.9,1.0,0.0,0.0,0.0,81.37463884309176,89.82442550032451,20,0.0,False,False,0.09882477733140763,demand,1.0
1.25,0.65,85.62058469515665,433.05419957634547,21.61735895900733,64.00322573614933,37.47549019607843,0.6252450980392157,0.393597356473006,0.7146177813721907,0.606402643526994,0.7594315503955812,0.9092753628123094,0.47556918079576055,0.47556918079576055,163.24195649255998,163.24195649255998,0.2890242542598196,0.0,0.9,1.0,0.0,0.0,0.0,81.97325376944944,88.35791192466031,20,0.0,False,False,0.07456919592341953,demand,1.0
1.5,0.35,103.69530437489018,220.21075177562003,10.975787695240498,92.71951667964967,69.87843137254902,0.3012156862745098,0.6063705104838533,0.7660178601799682,0.3936294895161467,0.49640070921662993,0.9059904843022512,0.22790693101624115,0.22790693101624115,134.30067449316692,134.30067449316692,0.5173977960730957,0.0,0.9,1.0,0.0,0.0,0.0,101.01574059242151,107.25786075307502,20,0.0,False,False,0.060196748524758106,demand,1.0
1.5,0.4,96.0445857308306,244.06208528832946,12.164713440862503,83.8798722899681,59.92254901960784,0.4007745098039216,0.5613548950112459,0.7660178601799682,0.43864510498875414,0.581960383892095,0.9069652594230693,0.3045045870691979,0.3045045870691979,138.09197868399553,138.09197868399553,0.43248736302473284,0.0,0.9,1.0,0.0,0.0,0.0,93.49520712470557,99.99636007231864,20,0.0,False,False,0.06768890612775244,demand,1.0
1.5,0.45,92.18529347202876,273.9778048371244,13.706016949196638,78.47927652283212,53.47843137254902,0.4652156862745098,0.521938069373177,0.7660178601799682,0.478061930626823,0.6367754490118649,0.9082751011838361,0.3535893692708827,0.3535893692708827,142.60223131328524,142.60223131328524,0.36973978249934675,0.0,0.9,1.0,0.0,0.0,0.0,87.71321380597746,95.33769383411575,20,0.0,False,False,0.08270820367298332,demand,1.0
1.5,0.5,88.95531799748849,302.82726891463966,15.162083713695583,73.7932342837929,48.219607843137254,0.5178039215686274,0.4876706872974263,0.7660178601799682,0.5123293127025736,0.6787988880958761,0.9084200448667715,0.39378459457877585,0.39378459457877585,146.73430067907583,146.73430067907583,0.32289406628387846,0.0,0.9,1.0,0.0,0.0,0.0,86.57026010597451,91.50878530792824,20,0.0,False,False,0.055516919203112226,demand,1.0
1.5,0.55,86.91961755258677,333.76848165671447,16.725504774394505,70.19411277819226,44.19901960784314,0.5580098039215687,0.4574125944859042,0.7660178601799682,0.5425874055140958,0.7101217397228717,0.908926220124829,0.42425510467488275,0.42425510467488275,150.96131681347788,150.96131681347788,0.2863883490942457,0.0,0.9,1.0,0.0,0.0,0.0,82.42391897956627,89.29622303385229,20,0.0,False,False,0.07906505168557884,demand,1.0
1.5,0.6,85.31261466662602,368.7321608164267,18.3801270312278,66.93248763539822,40.561764705882354,0.5943823529411765,0.4276057850393217,0.7660178601799682,0.5723942149606783,0.737418211739772,0.9092070691542006,0.4514917857264783,0.4514917857264783,155.52110758381886,155.52110758381886,0.25423127283597846,0.0,0.9,1.0,0.0,0.0,0.0,81.61064710046846,90.58420035915915,20,0.0,False,False,0.10518436568561906,demand,1.0
1.5,0.65,84.10581565184157,403.5027255754452,20.02836123814968,64.0774544136919,37.5421568627451,0.6245784313725491,0.4015379678977234,0.7660178601799682,0.5984620321022767,0.7590363800747193,0.9091807339218301,0.4739338483838054,0.4739338483838054,159.8611554899735,159.8611554899735,0.2289163673467624,0.0,0.9,1.0,0.0,0.0,0.0,81.16403535960649,86.88993520531152,20,0.0,False,False,0.06807971364795458,demand,1.0
0.05,0.35,0.0,1.2670772161871818e-40,0.0,0.0,0.0,1.0,0.0,0.5120135414510577,0.0,0.0,0.9112368024071476,1.0,1.0,4.225971571237371e-41,4.1524280184704716e-41,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0
0.05,0.4,75.21258744469165,242.91169437012528,12.145584718505207,63.06700272618643,41.95,0.5805,0.4267065835871442,0.5120135414510577,0.4232934164128558,0.5654361382807996,0.9011475920976808,0.21053115749048618,0.18014993624429276,81.01617800032312,78.01395970929272,0.8198500637557053,0.0,0.901,0.04499999999999999,0.03499999999999999,0.9199999999999999,0.0,0.0,95.90482502619592,20,0.15,False,True,1.2751166830514975,capital,2.0
0.05,0.45,140.22407610758654,562.8952929738746,28.137381504847422,112.08669460273912,77.02843137254902,0.22971568627450983,0.49439174637718886,0.5120135414510577,0.505608253622811,0.4883131272769914,0.9070455229397745,0.21041925680402432,0.20951990295279438,177.57526229960473,177.3758066252072,0.7757749355066643,0.0,0.9,1.0,0.0,0.0,0.0,134.70237573875139,147.46219574842456,20,0.0,False,False,0.09099592854427681,demand,2.0
0.05,0.5,149.0702367320086,648.2624844486145,32.41772655178845,116.65251018022018,81.87450980392157,0.1812549019607843,0.4943110437104596,0.5120135414510577,0.5056889562895404,0.44861579900501125,0.906563866283778,0.1795533056126148,0.1795533056126148,181.6918662679043,181.6918662679043,0.7161020378300968,0.0,0.9,1.0,0.0,0.0,0.0,145.65628559113068,152.94151426245148,20,0.0,False,False,0.048871114925629545,demand,2.0
0.05,0.55,156.58680962438197,729.6703211722468,36.483516058612395,120.10329356576958,86.0,0.14,0.49429452758627723,0.5120135414510577,0.5057054724137228,0.41268320068670106,0.9061010139723994,0.1397983412559244,0.1397983412559244,182.03448173553952,182.03448173553952,0.6683568203177379,0.0,0.9,1.0,0.0,0.0,0.0,151.124018720849,165.69130317551696,20,0.0,False,False,0.0930300865673919,demand,2.0
0.05,0.6,166.73986233585612,831.3799159568778,41.56899216999135,125.17087016586478,91.57549019607843,0.08424509803921568,0.4942905583356604,0.5120135414510577,0.5057094416643396,0.36506660885584663,0.905466731311771,0.08422950726480291,0.08422950726480291,182.07598290749223,182.07598290749223,0.6246506186286519,0.0,0.9,1.0,0.0,0.0,0.0,158.4087927776534,174.79630726146985,20,0.0,False,False,0.09828192403570464,demand,2.0
0.05,0.65,176.07108405725984,931.3513489008371,46.56756744504188,129.503516612218,96.7,0.03300000000000003,0.494289000342924,0.5120135414510577,0.505710999657076,0.3193196775482702,0.9046873688517236,0.03299891410026595,0.03299891410026595,182.0795076978107,182.0795076978107,0.588696662742221,0.0,0.9,1.0,0.0,0.0,0.0,171.15490545621498,182.07974412474627,20,0.0,False,False,0.06204788666478842,demand,2.0
0.3,0.35,116.54418560399029,378.08722791517135,18.92126107756739,97.62292452642289,64.88725490196079,0.35112745098039216,0.4512393704430582,0.5488409715364094,0.44876062955694185,0.4782858255558914,0.9093321165599824,0.25820169738346543,0.22411464239299397,141.37207454882488,135.49663485462557,0.7759942991088555,0.0,0.9005000000000001,0.8285294117647058,0.07147058823529413,0.1,0.0,0.0,133.58547478965204,20,0.1,False,True,1.1462217020724395,demand,2.0
0.3,0.4,129.73028551808267,478.5642083494839,23.90295718576805,105.8273283323146,68.68039215686274,0.31319607843137254,0.4764403087867552,0.5488409715364094,0.5235596912132447,0.560720163974904,0.9091265259226718,0.2242174589654812,0.2242174589654812,167.21815936159854,167.21815936159854,0.756414097962165,0.0,0.9,1.0,0.0,0.0,0.0,126.95641173086473,131.72809350812372,20,0.0,False,False,0.036781556120092575,demand,2.0
0.3,0.45,131.58531560906732,534.7528662991601,26.756503350560394,104.82881225850693,67.86274509803921,0.3213725490196078,0.4641495549925166,0.5488409715364094,0.5358504450074835,0.5662404567884344,0.908632094196969,0.24680933398372815,0.24680933398372815,174.6984023110587,174.6984023110587,0.6867119639866697,0.0,0.9,1.0,0.0,0.0,0.0,129.77686576067381,134.36094620766636,20,0.0,False,False,0.03483732531836298,demand,2.0
0.3,0.5,135.40010644211765,601.7910283078254,30.06493256948313,105.33517387263453,68.55686274509804,0.31443137254901965,0.4556914062854277,0.5488409715364094,0.5443085937145723,0.5601607876084908,0.9079872871498053,0.2548117523407297,0.2548117523407297,181.68651423991906,181.68651423991906,0.6278782933372731,0.0,0.9,1.0,0.0,0.0,0.0,128.91201553249488,139.44116835630493,20,0.0,False,False,0.07776325366709495,demand,2.0
0.3,0.55,141.58597367941255,681.6929027680017,34.09263617933898,107.49333750007358,70.75980392156863,0.29240196078431374,0.4497901014910797,0.5488409715364094,0.5502098985089203,0.5430985870660684,0.9078246490132983,0.24684345834912308,0.24684345834912308,187.97518280341973,187.97518280341973,0.5797003224205887,0.0,0.9,1.0,0.0,0.0,0.0,136.92550144192626,147.32185669751846,20,0.0,False,False,0.07342786142878989,demand,2.0
0.3,0.6,147.68153232956777,763.6254357412743,38.192013098002505,109.48951923156525,73.1049019607843,0.26895098039215687,0.4455215707409024,0.5488409715364094,0.5544784292590976,0.5236528855511542,0.9072996080479717,0.2339304624842856,0.2339304624842856,192.76438973819444,192.76438973819444,0.5397549533566595,0.0,0.9,1.0,0.0,0.0,0.0,143.22961219804841,152.50018302640493,20,0.0,False,False,0.06277406986588005,demand,2.0
0.3,0.65,154.08952051979946,849.4406919857358,42.48454695946708,111.60497356033241,75.73725490196078,0.24262745098039215,0.4423685827955743,0.5488409715364094,0.5576314172044258,0.5011912740918822,0.906793285634043,0.21591274061896173,0.21591274061896173,196.50673730340316,196.50673730340316,0.5062450281715367,0.0,0.9,1.0,0.0,0.0,0.0,147.5133634433004,158.88110749293023,20,0.0,False,False,0.07377363503554517,demand,2.0
0.4,0.35,118.66407764930644,382.0306570434588,19.065562160062324,99.59851548924411,66.21764705882353,0.33782352941176474,0.45192266503488704,0.5643032549995192,0.44807733496511293,0.4703628159917706,0.9096709759662046,0.2564290118209685,0.2539155097877318,143.6252214807486,143.14845755797572,0.7429033251710144,0.0,0.9005000000000001,0.9,0.0,0.1,0.0,0.0,134.10014068084286,20,0.1,False,True,1.1300820209225857,demand,2.0
0.4,0.4,129.9094554002767,472.95964438429263,23.690213939283957,106.21924146099275,68.76764705882353,0.3123235294117647,0.47636583742619687,0.5643032549995192,0.5236341625738031,0.5609712115840388,0.9091536132270912,0.22172749653729001,0.22172749653729001,166.91392112444422,166.91392112444422,0.730088875003769,0.0,0.9,1.0,0.0,0.0,0.0,128.1952381025882,132.78123051168112,20,0.0,False,False,0.03530145203797954,demand,2.0
0.4,0.45,130.04608457821809,525.1900061220684,26.257439685964833,103.78864489225325,66.45588235294117,0.3354411764705882,0.45990757724320463,0.5643032549995192,0.5400924227567954,0.5781755847296383,0.9089342418739281,0.25108670513164466,0.25108670513164466,173.6386388839681,173.6386388839681,0.6580265760525257,0.0,0.9,1.0,0.0,0.0,0.0,126.653225606267,133.65556401262495,20,0.0,False,False,0.05384505369053455,demand,2.0
0.4,0.5,133.07261567545657,589.2174671395746,29.460754928389736,103.61186074706681,66.28235294117647,0.33717647058823524,0.44827984789172526,0.5643032549995192,0.5517201521082747,0.5794284696167764,0.9087602227823,0.26299740243852593,0.26299740243852593,180.55029710170822,180.55029710170822,0.6001740164792269,0.0,0.9,1.0,0.0,0.0,0.0,129.8801600650425,137.0168615316442,20,0.0,False,False,0.0536301284105439,demand,2.0
0.4,0.55,136.6891479033393,656.9231214348717,32.82551704338478,103.86363085995451,66.7764705882353,0.332235294117647,0.4396715801832277,0.5643032549995192,0.5603284198167723,0.5748081748514193,0.9082872916348086,0.2674951393333774,0.2674951393333774,186.59628318615958,186.59628318615958,0.5529821783846002,0.0,0.9,1.0,0.0,0.0,0.0,132.92471844213514,139.86359451998916,20,0.0,False,False,0.05076391348024859,demand,2.0
0.4,0.6,141.73684030752284,734.384434164492,36.69374011040493,105.04310019711791,68.18333333333334,0.31816666666666665,0.43295055841175245,0.5643032549995192,0.5670494415882475,0.5632411796463959,0.9078187401797251,0.2628733825258965,0.2628733825258965,192.26591151173986,192.26591151173986,0.5129596053573613,0.0,0.9,1.0,0.0,0.0,0.0,136.01724443763678,146.59536519521964,20,0.0,False,False,0.07463211917686174,demand,2.0
0.4,0.65,148.71312816885217,826.1454270183943,41.36982842137583,107.34329974747632,70.64901960784314,0.29350980392156867,0.4275649895338571,0.5643032549995192,0.5724350104661429,0.5436492462180865,0.9073612697564032,0.24786158943814654,0.24786158943814654,197.7069458275048,197.7069458275048,0.47854663653558915,0.0,0.9,1.0,0.0,0.0,0.0,141.47845330623127,152.26425836470537,20,0.0,False,False,0.0725275918224762,demand,2.0
0.5,0.35,132.7623811986015,417.4698028256398,20.869532863632127,111.89284833496939,74.93039215686274,0.25069607843137254,0.5078977068518011,0.580201151367446,0.4921022931481989,0.5117343582837504,0.908592302155969,0.16663801523244542,0.16663801523244542,159.30788123589522,159.30788123589522,0.8023618047455099,0.0,0.9,1.0,0.0,0.0,0.0,131.06395965784054,134.43410244288262,20,0.0,False,False,0.025384772061301186,demand,2.0
0.5,0.4,129.51118001947822,463.4257567257433,23.206457755505372,106.30472226397288,68.87058823529412,0.31129411764705883,0.47852724285959125,0.580201151367446,0.5214727571404087,0.560168158288247,0.9092648494549802,0.21961941847741592,0.21961941847741592,165.95231478034546,165.95231478034546,0.7051649697034914,0.0,0.9,1.0,0.0,0.0,0.0,127.07461160314256,132.109385707601,20,0.0,False,False,0.0388752083310586,demand,2.0
0.5,0.45,129.50070590717837,518.0787823115127,25.909663793733593,103.59104211344479,65.91274509803921,0.3408725490196078,0.4580512780374562,0.580201151367446,0.5419487219625437,0.5833971001271542,0.9092773964279329,0.2508950426168565,0.2508950426168565,172.86629830330344,172.86629830330344,0.6305354773167037,0.0,0.9,1.0,0.0,0.0,0.0,126.90441349566667,132.40741175975177,20,0.0,False,False,0.04249396345398651,demand,2.0
0.5,0.5,131.40950653456338,580.2798929704301,28.9675253703367,102.44198116422669,64.68333333333334,0.35316666666666663,0.442990007338366,0.580201151367446,0.557009992661634,0.5927447756232362,0.9088903094200426,0.26864459180931416,0.26864459180931416,179.6693927993867,179.6693927993867,0.5712013461071128,0.0,0.9,1.0,0.0,0.0,0.0,128.01858489046117,134.71896224790734,20,0.0,False,False,0.050988528411251864,demand,2.0
