c0,eta,sigma,rho,Y,U,Wage_Rate,Wage_Floor_Binding,collapsed,floored,binding,frac_seeds_collapsed,mixed_basin
1.0,0.1,0.9,0.65,81.77199156811527,0.6426797385620914,0.8223304317729352,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,0.35,90.68211551331693,0.44993464052287574,0.8522229548182216,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,0.4,83.96789301745112,0.5254248366013072,0.8389881058249129,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,0.45,82.26756009006026,0.5671895424836602,0.8327432955548901,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,0.5,81.14952160252564,0.591045751633987,0.8292613997592602,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,0.55,78.7002547548748,0.6224183006535947,0.8249408867059769,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,0.6,81.6641878852855,0.6294771241830065,0.8241434978365968,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,0.65,80.72698763615243,0.6480392156862744,0.8216509790195876,0.0,False,False,demand,0.0,False
1.0,0.1,1.25,0.35,98.06886161703619,0.3663398692810457,0.8701830070621474,0.0,False,False,demand,0.0,False
1.0,0.1,1.25,0.4,87.62652914103626,0.47699346405228754,0.8472332206416895,0.0,False,False,demand,0.0,False
1.0,0.1,1.25,0.45,81.93958170861187,0.5507843137254903,0.8350719401004151,0.0,False,False,demand,0.0,False
1.0,0.1,1.25,0.5,80.96215362850585,0.5789542483660131,0.8308646863828456,0.0,False,False,demand,0.0,False
1.0,0.1,1.25,0.55,78.93984088387573,0.6081045751633987,0.8268237658575943,0.0,False,False,demand,0.0,False
1.0,0.1,1.25,0.6,78.72864335028747,0.6362091503267974,0.8232586435601439,0.0,False,False,demand,0.0,False
1.0,0.1,1.25,0.65,79.81008642274355,0.6465359477124183,0.8218212009216307,0.0,False,False,demand,0.0,False
1.0,0.1,1.5,0.35,4.951933511244761e-06,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
1.0,0.1,1.5,0.4,90.84487613283663,0.4306535947712418,0.8559821283614685,0.0,False,False,demand,0.0,False
1.0,0.1,1.5,0.45,86.74908538914737,0.48960784313725486,0.8451135680739884,0.0,False,False,demand,0.0,False
1.0,0.1,1.5,0.5,83.02912189551074,0.5458169934640523,0.8358518340944915,0.0,False,False,demand,0.0,False
1.0,0.1,1.5,0.55,80.18215959323756,0.592483660130719,0.8290027441197272,0.0,False,False,demand,0.0,False
1.0,0.1,1.5,0.6,79.49381571630144,0.6173202614379085,0.8255786315994063,0.0,False,False,demand,0.0,False
1.0,0.1,1.5,0.65,78.34941591120422,0.6451633986928105,0.8219926859793216,0.0,False,False,demand,0.0,False
1.0,0.15,0.05,0.35,82.40111194134228,0.5462745098039216,0.805393294269814,0.0,False,False,demand,0.0,False
1.0,0.15,0.05,0.4,83.89123848551098,0.5390196078431373,0.806985627753483,0.0,False,False,demand,0.0,False
1.0,0.15,0.05,0.45,85.038016796219,0.5328758169934642,0.808380265712124,0.0,False,False,demand,0.0,False
1.0,0.15,0.05,0.5,93.46550241577722,0.48666666666666675,0.8198559528664355,0.0,False,False,demand,0.0,False
1.0,0.15,0.05,0.55,100.14334408774094,0.44999999999999996,0.829201138971133,0.0,False,False,demand,0.0,False
1.0,0.15,0.05,0.6,107.42693730737487,0.4100000000000001,0.8411750648468198,0.0,False,False,demand,0.0,False
1.0,0.15,0.05,0.65,114.71025892183894,0.36999999999999994,0.8539470122224176,0.0,False,False,demand,0.0,False
1.0,0.15,0.3,0.35,80.37662034458951,0.5655555555555556,0.8012044492133739,0.0,False,False,demand,0.0,False
1.0,0.15,0.3,0.4,82.13831677192523,0.5712418300653596,0.7999850023879121,0.0,False,False,demand,0.0,False
1.0,0.15,0.3,0.45,82.87584479708683,0.5759477124183007,0.7989977505360567,0.0,False,False,demand,0.0,False
1.0,0.15,0.3,0.5,84.31652495544448,0.5762091503267974,0.7989972867657197,0.0,False,False,demand,0.0,False
1.0,0.15,0.3,0.55,89.24004445509502,0.5564705882352942,0.8031709662825827,0.0,False,False,demand,0.0,False
1.0,0.15,0.3,0.6,91.49297061095372,0.5486274509803922,0.8048452519916186,0.0,False,False,demand,0.0,False
1.0,0.15,0.3,0.65,92.96389021878353,0.5437908496732027,0.8059281033794296,0.0,False,False,demand,0.0,False
1.0,0.15,0.4,0.35,80.2236434361386,0.5614379084967321,0.8023449718806229,0.0,False,False,demand,0.0,False
1.0,0.15,0.4,0.4,80.91925661924306,0.5779738562091504,0.7986373437534837,0.0,False,False,demand,0.0,False
1.0,0.15,0.4,0.45,81.20106786181275,0.5905882352941177,0.7960706254546382,0.0,False,False,demand,0.0,False
1.0,0.15,0.4,0.5,83.852005782106,0.5865359477124185,0.7968857801465189,0.0,False,False,demand,0.0,False
1.0,0.15,0.4,0.55,83.33262126631516,0.5959477124183007,0.7949261544305813,0.0,False,False,demand,0.0,False
1.0,0.15,0.4,0.6,89.78902472694413,0.5707843137254903,0.8000869102186746,0.0,False,False,demand,0.0,False
1.0,0.15,0.4,0.65,93.09721585012987,0.56,0.8023892333099063,0.0,False,False,demand,0.0,False
1.0,0.15,0.5,0.35,80.54449449368461,0.5581699346405228,0.8029665402690589,0.0,False,False,demand,0.0,False
1.0,0.15,0.5,0.4,80.33789704002909,0.5756862745098039,0.7991258622850937,0.0,False,False,demand,0.0,False
1.0,0.15,0.5,0.45,77.64256686066983,0.6084967320261437,0.7925845691701244,0.0,False,False,demand,0.0,False
1.0,0.15,0.5,0.5,80.26015839503867,0.6069281045751634,0.7927956695784433,0.0,False,False,demand,0.0,False
1.0,0.15,0.5,0.55,81.78372737951855,0.6070588235294118,0.7926897891085667,0.0,False,False,demand,0.0,False
1.0,0.15,0.5,0.6,85.42218671697232,0.6006535947712418,0.7939778058834758,0.0,False,False,demand,0.0,False
1.0,0.15,0.5,0.65,91.09513789058927,0.5824836601307192,0.7977013401032438,0.0,False,False,demand,0.0,False
1.0,0.15,0.6,0.35,82.58978724483067,0.5378431372549021,0.8072889072918034,0.0,False,False,demand,0.0,False
1.0,0.15,0.6,0.4,79.03650179099297,0.5811764705882353,0.7979480573552967,0.0,False,False,demand,0.0,False
1.0,0.15,0.6,0.45,78.54880655786553,0.601045751633987,0.7940153735031732,0.0,False,False,demand,0.0,False
1.0,0.15,0.6,0.5,79.15001583941786,0.614313725490196,0.7914288840455339,0.0,False,False,demand,0.0,False
1.0,0.15,0.6,0.55,80.35624443901617,0.6196732026143791,0.7903438310905777,0.0,False,False,demand,0.0,False
1.0,0.15,0.6,0.6,79.55942766532895,0.6344444444444445,0.7876106382434486,0.0,False,False,demand,0.0,False
1.0,0.15,0.6,0.65,85.89874045273893,0.6132026143790849,0.7916341014311246,0.0,False,False,demand,0.0,False
1.0,0.15,0.7,0.35,82.6370768980862,0.5292156862745099,0.8093944290965361,0.0,False,False,demand,0.0,False
1.0,0.15,0.7,0.4,80.31300859518548,0.5733986928104576,0.7995440363748824,0.0,False,False,demand,0.0,False
1.0,0.15,0.7,0.45,80.19759869668091,0.5944444444444444,0.7954022005071532,0.0,False,False,demand,0.0,False
1.0,0.15,0.7,0.5,79.71315897954979,0.6113071895424836,0.7920445806776746,0.0,False,False,demand,0.0,False
1.0,0.15,0.7,0.55,78.80779113504273,0.6311764705882352,0.7883367357418064,0.0,False,False,demand,0.0,False
1.0,0.15,0.7,0.6,80.03518625516614,0.6337254901960785,0.7876199520245674,0.0,False,False,demand,0.0,False
1.0,0.15,0.7,0.65,79.27872578779885,0.6471895424836601,0.7851794205561982,0.0,False,False,demand,0.0,False
1.0,0.15,0.8,0.35,83.24078210110707,0.5152287581699347,0.8125155194149655,0.0,False,False,demand,0.0,False
1.0,0.15,0.8,0.4,80.83102341175186,0.5642483660130719,0.8014928043792177,0.0,False,False,demand,0.0,False
1.0,0.15,0.8,0.45,79.54146845538015,0.5946405228758169,0.7951268716443717,0.0,False,False,demand,0.0,False
1.0,0.15,0.8,0.5,75.4823273021414,0.6298692810457517,0.7883517642482932,0.0,False,False,demand,0.0,False
1.0,0.15,0.8,0.55,77.35816725225293,0.6370588235294118,0.7871657446199302,0.0,False,False,demand,0.0,False
1.0,0.15,0.8,0.6,78.44165985162168,0.6445098039215685,0.7856124775017093,0.0,False,False,demand,0.0,False
1.0,0.15,0.8,0.65,79.5905472636695,0.6516993464052288,0.7843111674812245,0.0,False,False,demand,0.0,False
1.0,0.15,0.9,0.35,83.41384414080106,0.5087581699346405,0.8141315116463247,0.0,False,False,demand,0.0,False
1.0,0.15,0.9,0.4,80.21145651384633,0.5580392156862746,0.8027632911557685,0.0,False,False,demand,0.0,False
1.0,0.15,0.9,0.45,77.20830325809864,0.5998692810457517,0.7944113138388431,0.0,False,False,demand,0.0,False
1.0,0.15,0.9,0.5,77.37785195126392,0.6162091503267974,0.791015150462878,0.0,False,False,demand,0.0,False
1.0,0.15,0.9,0.55,74.17312396891695,0.6513071895424837,0.7845516768384285,0.0,False,False,demand,0.0,False
1.0,0.15,0.9,0.6,79.34039319247522,0.6428758169934641,0.7859949284330994,0.0,False,False,demand,0.0,False
1.0,0.15,0.9,0.65,80.36687738524853,0.6506535947712418,0.784497507696727,0.0,False,False,demand,0.0,False
1.0,0.15,1.0,0.35,84.83728024854598,0.4895424836601307,0.818952738165609,0.0,False,False,demand,0.0,False
1.0,0.15,1.0,0.4,81.82069099263794,0.5388235294117646,0.8071949711313781,0.0,False,False,demand,0.0,False
1.0,0.15,1.0,0.45,79.74766639222925,0.5827450980392156,0.797626189013971,0.0,False,False,demand,0.0,False
1.0,0.15,1.0,0.5,76.77651082693136,0.617124183006536,0.7909197050378434,0.0,False,False,demand,0.0,False
1.0,0.15,1.0,0.55,77.09904854008697,0.6329411764705882,0.788028280817791,0.0,False,False,demand,0.0,False
1.0,0.15,1.0,0.6,76.89149531089468,0.6509803921568625,0.7844707225186527,0.0,False,False,demand,0.0,False
1.0,0.15,1.0,0.65,78.85720203548438,0.6588888888888889,0.7830298984845537,0.0,False,False,demand,0.0,False
1.0,0.15,1.25,0.35,92.03741299083735,0.41267973856209156,0.8404168072238627,0.0,False,False,demand,0.0,False
1.0,0.15,1.25,0.4,83.61557683672595,0.5029411764705883,0.8156015683157958,0.0,False,False,demand,0.0,False
1.0,0.15,1.25,0.45,78.99441026063482,0.5641830065359478,0.8015378033708148,0.0,False,False,demand,0.0,False
1.0,0.15,1.25,0.5,79.96310401909827,0.5904575163398693,0.7962095459848201,0.0,False,False,demand,0.0,False
1.0,0.15,1.25,0.55,76.52309435536364,0.6242483660130719,0.789399671886806,0.0,False,False,demand,0.0,False
1.0,0.15,1.25,0.6,76.55789112019139,0.6458169934640523,0.7856277052065522,0.0,False,False,demand,0.0,False
1.0,0.15,1.25,0.65,78.63105284512164,0.6564052287581698,0.7835255527505609,0.0,False,False,demand,0.0,False
1.0,0.15,1.5,0.35,33.442169200614394,0.6552287581699344,0.7838511859371001,0.0,False,False,profitmax,0.0,False
1.0,0.15,1.5,0.4,87.60407480111792,0.45006535947712417,0.8292654928502371,0.0,False,False,demand,0.0,False
1.0,0.15,1.5,0.45,82.28164723899386,0.5194771241830066,0.8115125600959012,0.0,False,False,demand,0.0,False
1.0,0.15,1.5,0.5,79.43072329463166,0.5652941176470588,0.8012580368103107,0.0,False,False,demand,0.0,False
1.0,0.15,1.5,0.55,78.3857096647926,0.5988888888888889,0.7945638016169297,0.0,False,False,demand,0.0,False
1.0,0.15,1.5,0.6,76.66685406174132,0.6268627450980392,0.789138341491651,0.0,False,False,demand,0.0,False
1.0,0.15,1.5,0.65,76.67099767848946,0.6448366013071894,0.785698709817049,0.0,False,False,demand,0.0,False
2.0,0.0,0.05,0.35,0.0,1.0,0.9,0.0,True,False,collapsed,1.0,False
2.0,0.0,0.05,0.4,87.41626836593605,0.5133333333333333,0.9,0.0,False,False,capital,0.0,False
2.0,0.0,0.05,0.45,140.1725904331262,0.23,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.05,0.5,148.69177582050494,0.18333333333333332,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.05,0.55,154.1589438138883,0.15333333333333335,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.05,0.6,167.82142521608714,0.07830065359477124,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.05,0.65,177.22426061163034,0.026666666666666686,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.3,0.35,125.40052249054338,0.2966666666666667,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.3,0.4,129.08087155982008,0.31712418300653594,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.3,0.45,130.43068525606546,0.32588235294117635,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.3,0.5,133.6642142478276,0.3227450980392157,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.3,0.55,139.71214030739327,0.30091503267973857,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.3,0.6,149.60517604360828,0.26,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.3,0.65,153.94240547730354,0.24333333333333332,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.4,0.35,131.19971904209396,0.27019607843137255,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.4,0.4,129.99601638642062,0.31078431372549026,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.4,0.45,129.22082160383937,0.3393464052287581,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.4,0.5,132.0749502275728,0.3419607843137255,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.4,0.55,135.35018196049998,0.33816993464052286,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.4,0.6,137.27529147345209,0.3383006535947712,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.4,0.65,148.9672368093463,0.2922875816993465,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.5,0.35,132.3111383778452,0.2541830065359478,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.5,0.4,128.36143871607587,0.318235294117647,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.5,0.45,130.527799748886,0.33705882352941163,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.5,0.5,133.5932161291432,0.3441176470588235,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.5,0.55,134.9717593222072,0.3533333333333333,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.5,0.6,140.27642398532194,0.34137254901960784,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.5,0.65,143.17696867446213,0.33823529411764697,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.6,0.35,134.2902687309832,0.2341830065359477,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.6,0.4,128.91795387024013,0.30934640522875817,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.6,0.45,129.5865092887157,0.3421568627450981,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.6,0.5,131.4786390396442,0.35823529411764704,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.6,0.55,134.51676455818554,0.36261437908496735,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.6,0.6,135.43253685325547,0.37738562091503275,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.6,0.65,143.1581625215304,0.35601307189542486,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.7,0.35,134.76434373509238,0.21633986928104576,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.7,0.4,131.36012847126912,0.2886928104575163,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.7,0.45,129.31708930329805,0.34084967320261433,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.7,0.5,131.01290070470887,0.3616993464052289,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.7,0.55,131.1557905663642,0.38143790849673204,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.7,0.6,130.42189010915047,0.40718954248366024,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.7,0.65,137.69383611534536,0.3879738562091504,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.8,0.35,135.95214030838437,0.20006535947712412,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.8,0.4,131.17831400423856,0.28,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.8,0.45,128.39824317297118,0.3388235294117646,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.8,0.5,127.23979559665717,0.3795424836601307,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.8,0.55,126.45652726686501,0.4076470588235295,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.8,0.6,130.40171036094603,0.40653594771241836,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.8,0.65,133.6334140749667,0.4113725490196079,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.9,0.35,136.7226260134233,0.18326797385620916,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.9,0.4,130.76056394735767,0.2784313725490196,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.9,0.45,128.24965405508564,0.3337254901960784,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.9,0.5,129.39289933425633,0.36535947712418304,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.9,0.55,125.35046898343579,0.41281045751634,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.9,0.6,127.67586616659365,0.424248366013072,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,0.9,0.65,130.88716066299915,0.43202614379084975,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.0,0.35,137.13339193085218,0.16882352941176473,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.0,0.4,131.80562014536028,0.2602614379084967,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.0,0.45,127.31223213310021,0.3294771241830064,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.0,0.5,128.0175548395847,0.36797385620915035,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.0,0.55,126.48605922037864,0.40392156862745104,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.0,0.6,126.39408343185865,0.4290849673202615,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.0,0.65,129.9759922354932,0.4397385620915033,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.25,0.35,142.6951171668807,0.08856209150326795,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.25,0.4,134.86642769718694,0.20810457516339867,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.25,0.45,130.1855883869945,0.28758169934640526,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.25,0.5,129.1074657224238,0.3435294117647058,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.25,0.55,127.91660338006358,0.3784967320261437,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.25,0.6,124.77307662852917,0.43189542483660137,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.25,0.65,128.71437435035662,0.45065359477124184,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.5,0.35,148.59829383218394,0.0021568627450980413,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.5,0.4,139.21203046069226,0.14169934640522874,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.5,0.45,134.81848849590222,0.23111111111111113,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.5,0.5,127.9796676180299,0.31359477124183005,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.5,0.55,127.13249543299229,0.3674509803921568,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.5,0.6,123.56749152399756,0.4179084967320262,0.9,0.0,False,False,demand,0.0,False
2.0,0.0,1.5,0.65,126.65299889788339,0.44816993464052285,0.9,0.0,False,False,demand,0.0,False
2.0,0.05,0.05,0.35,0.0,1.0,0.8414534919521827,0.0,True,False,collapsed,1.0,False
2.0,0.05,0.05,0.4,88.10027311007224,0.5133333333333333,0.8699836702978674,0.0,False,False,capital,0.0,False
2.0,0.05,0.05,0.45,141.38255434004992,0.22333333333333336,0.9070214525225958,0.0,False,False,demand,0.0,False
2.0,0.05,0.05,0.5,150.5101357496927,0.17333333333333334,0.9186374721972651,0.0,False,False,demand,0.0,False
2.0,0.05,0.05,0.55,171.15016968781288,0.06000000000000005,0.9685511353061736,0.0,False,False,demand,0.0,False
2.0,0.05,0.05,0.6,182.06860669552495,0.0,1.0593271838615417,0.0,False,False,demand,0.0,False
2.0,0.05,0.05,0.65,182.07500121612028,0.0,1.0593271838615417,0.0,False,False,demand,0.0,False
2.0,0.05,0.3,0.35,132.22910196019254,0.26496732026143793,0.8995091091589152,0.0,False,False,demand,0.0,False
2.0,0.05,0.3,0.4,128.985990836598,0.3198039215686274,0.8908169586107123,0.0,False,False,demand,0.0,False
2.0,0.05,0.3,0.45,130.20152512955198,0.32941176470588224,0.8894983952542046,0.0,False,False,demand,0.0,False
2.0,0.05,0.3,0.5,134.0400363269671,0.3218954248366013,0.8905311347815302,0.0,False,False,demand,0.0,False
2.0,0.05,0.3,0.55,139.19944301092502,0.30457516339869284,0.8930308619881568,0.0,False,False,demand,0.0,False
2.0,0.05,0.3,0.6,148.28175618970852,0.2661437908496732,0.8991627950629436,0.0,False,False,demand,0.0,False
2.0,0.05,0.3,0.65,154.4047858124121,0.240718954248366,0.9035719491573736,0.0,False,False,demand,0.0,False
2.0,0.05,0.4,0.35,132.77813507440183,0.25248366013071893,0.9017284363713928,0.0,False,False,demand,0.0,False
2.0,0.05,0.4,0.4,127.69007880499284,0.3251633986928104,0.8900604326746713,0.0,False,False,demand,0.0,False
2.0,0.05,0.4,0.45,129.75250985307932,0.3394117647058823,0.8881774579400582,0.0,False,False,demand,0.0,False
2.0,0.05,0.4,0.5,133.20666737642952,0.3386274509803921,0.8882873724107462,0.0,False,False,demand,0.0,False
2.0,0.05,0.4,0.55,136.03199875716246,0.3364705882352941,0.8885875782347402,0.0,False,False,demand,0.0,False
2.0,0.05,0.4,0.6,137.83528257800012,0.3366666666666666,0.88853657929062,0.0,False,False,demand,0.0,False
2.0,0.05,0.4,0.65,143.4171557094477,0.3171241830065359,0.8913102495765012,0.0,False,False,demand,0.0,False
2.0,0.05,0.5,0.35,133.29228310337643,0.24732026143790853,0.9024690795253342,0.0,False,False,demand,0.0,False
2.0,0.05,0.5,0.4,127.94648771134524,0.3222875816993464,0.8904937514118082,0.0,False,False,demand,0.0,False
2.0,0.05,0.5,0.45,128.44226932244308,0.34973856209150317,0.8868434712290494,0.0,False,False,demand,0.0,False
2.0,0.05,0.5,0.5,132.5075847388596,0.35098039215686283,0.8866781566156493,0.0,False,False,demand,0.0,False
2.0,0.05,0.5,0.55,136.83028675481535,0.34679738562091517,0.8872285104417587,0.0,False,False,demand,0.0,False
2.0,0.05,0.5,0.6,140.43706025103418,0.34274509803921566,0.8877268533754158,0.0,False,False,demand,0.0,False
2.0,0.05,0.5,0.65,141.26410746832963,0.34843137254901957,0.8870138078748536,0.0,False,False,demand,0.0,False
2.0,0.05,0.6,0.35,148.79680110216893,0.10359477124183007,0.9583347673866874,0.0,False,False,demand,0.0,False
2.0,0.05,0.6,0.4,126.95339731031198,0.32294117647058823,0.8904541534141449,0.0,False,False,demand,0.0,False
2.0,0.05,0.6,0.45,129.32173897127987,0.34718954248366013,0.8872319252437068,0.0,False,False,demand,0.0,False
2.0,0.05,0.6,0.5,129.11453629099285,0.36764705882352944,0.884616915523701,0.0,False,False,demand,0.0,False
2.0,0.05,0.6,0.55,130.24489163458793,0.3847058823529412,0.8827698769154217,0.0,False,False,demand,0.0,False
